,run_id,region,rc,rd,ld,hd,lc,hc,foii,wh1,wh2,wh3,wh4,wl1,wl2,wl3,wl4,dd1,dd2,dr1,dr2,bd1,bd2,bd3,bd4,bd5,bd6,bd7,br,wv1,wv2,wv3,wv4,cfr1,cfr2,cfr3,cfr4,cfr5,cfr6,ve
100,100,hyper,0.214654556,0.643078779,0.747849548,0.904080568,0.180752346,0.732345674,8.00E-01,0.018163386,0.009578471,0.004046002,0.001744715,0.002809936,0.000606141,0.000584759,0.000214534,0.001851458,-1.09E-07,0.001933311,-9.02E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.15,0.103409091,0.093636364,0.092727273,0.069090909,0.118484848,0.88
101,101,hyper,0.199148679,0.69662648,0.946265684,0.925953407,0.173494848,0.740237792,8.00E-01,0.016234917,0.007068732,0.007959292,0.001182229,0.002681851,0.000855282,0.000858723,0.0002081,0.001857748,-1.01E-07,0.001914113,-9.68E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.115,0.109090909,0.107272727,0.072727273,0.085454545,0.121060606,0.912
102,102,hyper,0.213714237,0.669080613,0.928844787,0.928817425,0.176529691,0.888165759,8.00E-01,0.006092729,0.00551751,0.005584668,0.001433176,0.002220731,0.000962105,0.000694758,0.000402396,0.001887281,-1.02E-07,0.001854661,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.135,0.084090909,0.082727273,0.108181818,0.071818182,0.125151515,0.894
103,103,hyper,0.202127298,0.717154041,0.826692594,0.973526453,0.17849497,0.885667213,8.00E-01,0.005241542,0.006955135,0.007482182,0.00098618,0.003548569,0.000969742,0.000581514,0.000134809,0.001861269,-1.06E-07,0.001855229,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.097727273,0.083636364,0.095454545,0.080909091,0.116060606,0.902
104,104,hyper,0.202987455,0.619959818,0.907014407,0.965406972,0.160483589,0.852494115,8.00E-01,0.007441196,0.004569227,0.003797261,0.001852816,0.003289932,0.000755283,0.000592781,0.000578106,0.001885759,-9.83E-08,0.001901562,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.14,0.095454545,0.089090909,0.086363636,0.09,0.116212121,0.884
105,105,hyper,0.191610226,0.742026894,0.887006964,0.966088792,0.16525187,0.893793929,8.00E-01,0.011701345,0.007829372,0.004591504,0.001214018,0.002751516,0.000849433,0.000814291,0.000302757,0.00189221,-1.07E-07,0.001906122,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.119318182,0.085454545,0.08,0.072727273,0.121363636,0.88
106,106,hyper,0.218569357,0.640605512,0.850265508,0.908779807,0.215600888,0.880100616,8.00E-01,0.007067281,0.007175721,0.00364276,0.00191726,0.002407827,0.00096607,0.000777638,0.00015092,0.001919769,-9.75E-08,0.001877864,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.089772727,0.094545455,0.08,0.072727273,0.126818182,0.88
107,107,hyper,0.211100033,0.744621764,0.873776348,0.95336412,0.185191895,0.89653366,8.00E-01,0.015808441,0.007126373,0.009560982,0.001205016,0.002301116,0.000733855,0.000600858,0.000636551,0.001892463,-1.04E-07,0.001853248,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.104545455,0.095454545,0.089090909,0.080909091,0.123181818,0.894
108,108,hyper,0.215981945,0.681517211,0.931977944,0.932043498,0.191732823,0.807287647,8.00E-01,0.008614375,0.008491492,0.003936273,0.001928704,0.003352525,0.000700304,0.000515392,0.000419393,0.001921664,-9.53E-08,0.001897896,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.093181818,0.09,0.102727273,0.082727273,0.123787879,0.898
109,109,hyper,0.190888833,0.683882638,0.821348213,0.994280981,0.270942466,0.837276268,8.00E-01,0.008472723,0.008324309,0.007859075,0.000545384,0.002719409,0.00072613,0.000958067,0.000263542,0.001852184,-9.06E-08,0.001929004,-1.09E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.095,0.105681818,0.081818182,0.071818182,0.084545455,0.123030303,0.906
110,110,hyper,0.205555267,0.661883271,0.921070575,0.924003569,0.191482255,0.784993559,8.00E-01,0.013142433,0.00940202,0.007377081,0.001442022,0.003731136,0.000682387,0.000597421,0.000346745,0.001851556,-1.01E-07,0.001854536,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.08,0.109090909,0.082727273,0.070909091,0.082727273,0.119848485,0.88
111,111,hyper,0.217157308,0.658663139,0.869244003,0.967294485,0.181463511,0.778616308,8.00E-01,0.005226558,0.007287514,0.008614917,0.001001544,0.002457762,0.000841787,0.000697425,0.000855456,0.001857956,-9.01E-08,0.00190479,-9.65E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.107954545,0.084545455,0.090909091,0.075454545,0.119393939,0.886
112,112,hyper,0.209382052,0.767245319,0.872413599,0.961219788,0.207090394,0.851459726,8.00E-01,0.017532806,0.008388561,0.006982522,0.001006503,0.002191104,0.000554268,0.000502007,0.000557809,0.001936935,-9.53E-08,0.001938594,-9.19E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.16,0.094318182,0.108181818,0.097272727,0.088181818,0.119848485,0.902
113,113,hyper,0.19286615,0.763859632,0.929269801,0.912928393,0.213807712,0.858325415,8.00E-01,0.008326206,0.009790656,0.007065384,0.001738683,0.003837683,0.000699851,0.000964064,0.000175671,0.001934548,-9.48E-08,0.001880568,-9.63E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.077272727,0.082727273,0.086363636,0.074545455,0.125454545,0.878
114,114,hyper,0.192888618,0.745741819,0.947135864,0.978952821,0.156281641,0.87777472,8.00E-01,0.015586011,0.007730705,0.006530138,0.000586974,0.00304882,0.000540202,0.000713017,0.000394138,0.001934255,-9.79E-08,0.001942281,-1.06E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.097727273,0.094545455,0.075454545,0.076363636,0.124848485,0.93
115,115,hyper,0.20472448,0.727843468,0.925814031,0.989960351,0.151405767,0.81904144,8.00E-01,0.005198726,0.004204766,0.006781131,0.001712096,0.002132074,0.000769692,0.000802373,0.000379653,0.001854936,-9.81E-08,0.001893212,-9.76E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.14,0.081818182,0.088181818,0.069090909,0.087272727,0.12469697,0.89
116,116,hyper,0.198364407,0.714662847,0.928094307,0.98401215,0.284929987,0.868342665,8.00E-01,0.017232961,0.009738535,0.007457341,0.001600071,0.003103345,0.000617601,0.00098621,0.000617391,0.001915223,-1.03E-07,0.001901664,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.16,0.105681818,0.101818182,0.082727273,0.074545455,0.116818182,0.898
117,117,hyper,0.211274254,0.582527522,0.879706444,0.904854744,0.207623317,0.850986494,8.00E-01,0.007884221,0.005443896,0.009302851,0.001728479,0.002252308,0.000869658,0.000615241,0.000122724,0.001910538,-9.66E-08,0.001872117,-1.09E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.115,0.102272727,0.09,0.084545455,0.079090909,0.125606061,0.892
118,118,hyper,0.211274254,0.582527522,0.879706444,0.904854744,0.207623317,0.850986494,8.00E-01,0.007884221,0.005443896,0.009302851,0.001728479,0.002252308,0.000869658,0.000615241,0.000122724,0.001910538,-9.66E-08,0.001872117,-1.09E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.105681818,0.08,0.076363636,0.077272727,0.122575758,0.888
119,119,hyper,0.203949371,0.613529727,0.819140501,0.932525159,0.210171988,0.787642433,8.00E-01,0.008542565,0.006174869,0.005787247,0.001125087,0.003954855,0.000654205,0.000642018,0.000636515,0.001850462,-9.01E-08,0.00186344,-9.12E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.135,0.088636364,0.085454545,0.072727273,0.072727273,0.123181818,0.912
120,120,hyper,0.200733132,0.661909773,0.803444058,0.968178403,0.238800723,0.827785638,8.00E-01,0.011538453,0.008765381,0.002752793,0.001784795,0.003857786,0.000599329,0.000728941,0.000280075,0.001902378,-1.01E-07,0.001920538,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.08,0.075,0.095454545,0.078181818,0.064545455,0.123484848,0.906
121,121,hyper,0.207101986,0.656897594,0.929642907,0.937704212,0.271139918,0.891482899,8.00E-01,0.012784588,0.004096781,0.003617628,0.001735972,0.003840886,0.000844168,0.000710855,0.00085454,0.001876996,-1.02E-07,0.001912691,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.095,0.105681818,0.079090909,0.089090909,0.076363636,0.123030303,0.874
122,122,hyper,0.209382052,0.767245319,0.872413599,0.961219788,0.207090394,0.851459726,8.00E-01,0.017532806,0.008388561,0.006982522,0.001006503,0.002191104,0.000554268,0.000502007,0.000557809,0.001936935,-9.53E-08,0.001938594,-9.19E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.17,0.123863636,0.093636364,0.090909091,0.095454545,0.122272727,0.914
123,123,hyper,0.213714237,0.669080613,0.928844787,0.928817425,0.176529691,0.888165759,8.00E-01,0.006092729,0.00551751,0.005584668,0.001433176,0.002220731,0.000962105,0.000694758,0.000402396,0.001887281,-1.02E-07,0.001854661,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.086363636,0.101818182,0.084545455,0.095454545,0.121666667,0.884
124,124,hyper,0.205555267,0.661883271,0.921070575,0.924003569,0.191482255,0.784993559,8.00E-01,0.013142433,0.00940202,0.007377081,0.001442022,0.003731136,0.000682387,0.000597421,0.000346745,0.001851556,-1.01E-07,0.001854536,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.085,0.088636364,0.089090909,0.099090909,0.073636364,0.121212121,0.918
125,125,hyper,0.194557821,0.698138619,0.855922029,0.944918706,0.177741282,0.77657714,8.00E-01,0.016608949,0.00834564,0.008794368,0.001315793,0.002434563,0.000646681,0.000512284,0.00026119,0.001877604,-9.37E-08,0.001882998,-1.09E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.093181818,0.093636364,0.091818182,0.086363636,0.117878788,0.924
126,126,hyper,0.206473244,0.64826163,0.927778409,0.965251407,0.220555639,0.758475033,8.00E-01,0.013188427,0.008326941,0.007202981,0.001020512,0.003530317,0.000818768,0.00090524,0.000243964,0.001889854,-1.06E-07,0.001943777,-9.28E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.145,0.080681818,0.076363636,0.082727273,0.077272727,0.122727273,0.902
127,127,hyper,0.200733132,0.661909773,0.803444058,0.968178403,0.238800723,0.827785638,8.00E-01,0.011538453,0.008765381,0.002752793,0.001784795,0.003857786,0.000599329,0.000728941,0.000280075,0.001902378,-1.01E-07,0.001920538,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.155,0.092045455,0.090909091,0.106363636,0.077272727,0.12469697,0.918
128,128,hyper,0.210443182,0.690733802,0.920936385,0.999996457,0.168823237,0.836733485,8.00E-01,0.009689787,0.002812602,0.008512455,0.001511031,0.003635118,0.000691455,0.000692142,0.000415694,0.001886763,-1.04E-07,0.001930783,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.145,0.092045455,0.093636364,0.089090909,0.080909091,0.123939394,0.908
129,129,hyper,0.202404831,0.645598775,0.853053879,0.941441417,0.200732475,0.782350829,8.00E-01,0.005786755,0.008979432,0.008591683,0.001961281,0.003893154,0.000846326,0.000759229,0.000137835,0.001877805,-1.08E-07,0.001908843,-9.43E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.094318182,0.103636364,0.070909091,0.080909091,0.119242424,0.908
130,130,hyper,0.19776175,0.609194305,0.93354903,0.99152674,0.262146043,0.797953454,8.00E-01,0.010769114,0.006212174,0.007146775,0.001626191,0.003809482,0.000933335,0.000686659,0.000631871,0.001926382,-9.05E-08,0.001851602,-9.94E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.095,0.076136364,0.081818182,0.093636364,0.082727273,0.124242424,0.912
131,131,hyper,0.198364407,0.714662847,0.928094307,0.98401215,0.284929987,0.868342665,8.00E-01,0.017232961,0.009738535,0.007457341,0.001600071,0.003103345,0.000617601,0.00098621,0.000617391,0.001915223,-1.03E-07,0.001901664,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.09,0.092045455,0.097272727,0.081818182,0.089090909,0.121969697,0.878
132,132,hyper,0.200072298,0.623882435,0.880546718,0.95218599,0.157565085,0.874148377,8.00E-01,0.007434886,0.009086425,0.00997961,0.000985795,0.003422658,0.000585083,0.000511515,0.000210707,0.001902186,-1.08E-07,0.001901884,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.095,0.095454545,0.085454545,0.086363636,0.07,0.121060606,0.912
133,133,hyper,0.183778625,0.650699557,0.882953,0.9879,0.183861086,0.873293978,8.00E-01,0.018762488,0.005715646,0.008030216,0.001371037,0.003440079,0.000865856,0.000894498,0.000298409,0.001889355,-9.74E-08,0.001860972,-9.20E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.076136364,0.081818182,0.093636364,0.072727273,0.126969697,0.892
134,134,hyper,0.218558728,0.708187342,0.890207793,0.974093368,0.169634899,0.806371522,8.00E-01,0.015477132,0.002739487,0.004739725,0.001761207,0.002790029,0.000841876,0.000511337,0.000151499,0.001861268,-1.10E-07,0.001895069,-1.06E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.088636364,0.08,0.085454545,0.079090909,0.121060606,0.914
135,135,hyper,0.217157308,0.658663139,0.869244003,0.967294485,0.181463511,0.778616308,8.00E-01,0.005226558,0.007287514,0.008614917,0.001001544,0.002457762,0.000841787,0.000697425,0.000855456,0.001857956,-9.01E-08,0.00190479,-9.65E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.105681818,0.092727273,0.083636364,0.08,0.128484848,0.902
136,136,hyper,0.21367765,0.737894026,0.881013717,0.950288931,0.199076813,0.85429199,8.00E-01,0.014020665,0.005531458,0.009070024,0.001556342,0.00382753,0.000882169,0.000505501,0.000397404,0.001889189,-1.01E-07,0.001903083,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.105681818,0.07,0.073636364,0.085454545,0.123181818,0.886
137,137,hyper,0.209148111,0.632134502,0.813161014,0.911592713,0.188377756,0.798985208,8.00E-01,0.014453688,0.004744679,0.003551381,0.001440153,0.003919617,0.000706242,0.000543056,0.00021205,0.001868525,-1.08E-07,0.001885606,-9.99E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.13,0.1,0.099090909,0.076363636,0.073636364,0.124393939,0.882
138,138,hyper,0.201107902,0.699886103,0.842930668,0.980627421,0.293195996,0.770887471,8.00E-01,0.013186902,0.007346905,0.008459623,0.001913457,0.002624158,0.000728645,0.000591188,0.000890675,0.001910644,-1.09E-07,0.001894076,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.094318182,0.092727273,0.080909091,0.076363636,0.121363636,0.91
139,139,hyper,0.211100033,0.744621764,0.873776348,0.95336412,0.185191895,0.89653366,8.00E-01,0.015808441,0.007126373,0.009560982,0.001205016,0.002301116,0.000733855,0.000600858,0.000636551,0.001892463,-1.04E-07,0.001853248,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.090909091,0.104545455,0.08,0.078181818,0.11530303,0.912
140,140,hyper,0.209339701,0.740586152,0.862138288,0.927353825,0.233783666,0.701092552,8.00E-01,0.011016832,0.00572705,0.008576796,0.001898964,0.003095965,0.000555642,0.00052735,0.000666185,0.001914135,-1.07E-07,0.001944497,-9.99E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.0875,0.098181818,0.103636364,0.083636364,0.124393939,0.9
141,141,hyper,0.21367765,0.737894026,0.881013717,0.950288931,0.199076813,0.85429199,8.00E-01,0.014020665,0.005531458,0.009070024,0.001556342,0.00382753,0.000882169,0.000505501,0.000397404,0.001889189,-1.01E-07,0.001903083,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.13,0.089772727,0.084545455,0.066363636,0.056363636,0.129848485,0.916
142,142,hyper,0.205555267,0.661883271,0.921070575,0.924003569,0.191482255,0.784993559,8.00E-01,0.013142433,0.00940202,0.007377081,0.001442022,0.003731136,0.000682387,0.000597421,0.000346745,0.001851556,-1.01E-07,0.001854536,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.084090909,0.093636364,0.094545455,0.084545455,0.125606061,0.9
143,143,hyper,0.201455532,0.748648482,0.86818935,0.917984672,0.197241647,0.883531359,8.00E-01,0.009622372,0.005894236,0.00971441,0.001475308,0.00277154,0.000971246,0.000926498,0.000173675,0.001931199,-9.02E-08,0.001869079,-9.16E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.13,0.084090909,0.078181818,0.088181818,0.082727273,0.122121212,0.898
144,144,hyper,0.194174925,0.671855106,0.948837265,0.985059661,0.151285381,0.853519613,8.00E-01,0.00541255,0.004433034,0.006090973,0.001812228,0.003589474,0.000698541,0.00076871,0.00047914,0.001932225,-1.08E-07,0.001903349,-9.46E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.090909091,0.088181818,0.083636364,0.084545455,0.114545455,0.924
145,145,hyper,0.219123994,0.6499064,0.848326974,0.978868343,0.213482926,0.821495364,8.00E-01,0.014428659,0.007427836,0.006668354,0.001555518,0.002290439,0.000616559,0.000560463,0.000405049,0.001856984,-9.58E-08,0.001897341,-9.72E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.113636364,0.1,0.081818182,0.074545455,0.124393939,0.878
146,146,hyper,0.205555267,0.661883271,0.921070575,0.924003569,0.191482255,0.784993559,8.00E-01,0.013142433,0.00940202,0.007377081,0.001442022,0.003731136,0.000682387,0.000597421,0.000346745,0.001851556,-1.01E-07,0.001854536,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.086363636,0.080909091,0.091818182,0.079090909,0.127424242,0.902
147,147,hyper,0.219577776,0.631376989,0.877109223,0.95237281,0.181610807,0.890916182,8.00E-01,0.01360663,0.006167528,0.009026462,0.000958348,0.002270069,0.000644706,0.000994908,0.000250902,0.001897287,-1.02E-07,0.001867402,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.145,0.090909091,0.096363636,0.098181818,0.071818182,0.116212121,0.878
148,148,hyper,0.213329951,0.699190149,0.747608771,0.953508675,0.211005733,0.833234229,8.00E-01,0.016054391,0.006385259,0.004753466,0.001714384,0.002637731,0.000791574,0.000556567,0.000210147,0.001930496,-9.88E-08,0.001928425,-9.56E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.098863636,0.083636364,0.081818182,0.085454545,0.120606061,0.902
149,149,hyper,0.175379661,0.667236537,0.88496842,0.988436633,0.23567809,0.821861837,8.00E-01,0.016479123,0.008919619,0.007330016,0.001874004,0.002742027,0.000710249,0.000607453,0.000246267,0.001901146,-9.65E-08,0.00186245,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.175,0.105681818,0.092727273,0.083636364,0.081818182,0.125606061,0.92
